time_nadir,longitude_nadir,latitude_nadir,sla_nadir,cross_track_distance
2023-04-18 11:16:17.552074496,-53.48724500000003,50.492342,0.069,0.0
2023-04-18 11:16:18.794195840,-53.454002,50.423626,0.081,0.0
2023-04-19 11:06:46.987604864,-53.714586999999995,50.955819999999996,0.116,0.0
2023-04-19 11:06:47.919221632,-53.689070000000015,50.904353,0.139,0.0
2023-04-19 11:06:49.161368448,-53.655148,50.835718,0.17800000000000002,0.0
2023-04-19 11:06:50.092975616,-53.629782000000034,50.784233,0.17500000000000002,0.0
2023-04-19 11:06:51.024576128,-53.604480000000024,50.732741,0.199,0.0
2023-04-19 11:06:52.266708992,-53.570843000000025,50.664072,0.186,0.0
2023-04-19 11:06:53.198182016,-53.545690000000036,50.612562,0.183,0.0
2023-04-19 11:06:54.440285568,-53.51225099999999,50.54387,0.124,0.0
2023-04-19 11:06:59.719478912,-53.37137799999999,50.25178,-0.092,0.0
2023-04-19 11:07:00.651064576,-53.34672499999999,50.20021,-0.156,0.0
2023-04-19 11:07:08.104007424,-53.15169300000002,49.787389,0.07400000000000001,0.0
2023-04-19 11:07:09.346069888,-53.11956100000003,49.718540999999995,0.064,0.0
2023-04-19 11:07:10.277612544,-53.09553199999999,49.666896,0.11,0.0
2023-04-19 11:07:11.209190528,-53.07156200000003,49.615244999999994,0.17,0.0
2023-04-19 11:07:12.451275776,-53.039693,49.546366,0.127,0.0
2023-04-19 11:07:13.382799104,-53.015859000000034,49.494698,0.168,0.0
2023-04-19 11:07:14.624818048,-52.984172,49.425796999999996,0.155,0.0
2023-04-19 11:07:15.556675456,-52.96047400000003,49.374113,0.18100000000000002,0.0
2023-04-19 11:07:16.488188800,-52.93683500000003,49.322421999999996,0.221,0.0
2023-04-19 11:07:17.730211712,-52.90540400000003,49.25349,0.21300000000000002,0.0
2023-04-19 11:07:18.661785984,-52.881898000000035,49.201783,0.227,0.0
2023-04-20 10:57:24.766470016,-53.714586999999995,50.955819999999996,0.04,0.0
2023-04-20 10:57:28.803501184,-53.604480000000024,50.732741,0.069,0.0
